Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit,Order ID,Profit Margin,Order Month,Ship Days
2356,2018-06-09,2018-06-15,Standard Class,CUST-00565,Consumer,East,New Jersey,Furniture,Bookcases,FUR-BO-00082,316.33,4,0.0,27.37,ORD-2018-1785,0.08652356716087631,2018-06-01,6
2357,2018-12-03,2018-12-04,First Class,CUST-00182,Consumer,East,New Jersey,Office Supplies,Paper,OFF-PA-00240,43.33,5,0.3,10.34,ORD-2018-1785,0.23863374105700438,2018-12-01,1
2358,2015-11-10,2015-11-13,Second Class,CUST-00162,Corporate,East,New Jersey,Office Supplies,Envelopes,OFF-EN-00109,42.17,4,0.0,18.49,ORD-2015-1785,0.43846336258003316,2015-11-01,3
2359,2016-05-17,2016-05-24,Standard Class,CUST-00401,Corporate,West,Montana,Office Supplies,Binders,OFF-BI-00297,54.99,7,0.5,3.59,ORD-2016-1786,0.06528459719949081,2016-05-01,7
2360,2018-03-07,2018-03-10,Second Class,CUST-00422,Consumer,Central,Missouri,Technology,Accessories,TEC-AC-00142,610.48,4,0.0,158.16,ORD-2018-1786,0.2590748263661381,2018-03-01,3
2361,2016-12-27,2016-12-31,Second Class,CUST-00723,Corporate,Central,Missouri,Furniture,Bookcases,FUR-BO-00083,1977.31,5,0.2,22.04,ORD-2016-1786,0.011146456549554698,2016-12-01,4
2362,2016-06-22,2016-06-24,First Class,CUST-00360,Consumer,East,New York,Office Supplies,Storage,OFF-ST-00191,257.0,6,0.0,67.58,ORD-2016-1787,0.2629571984435798,2016-06-01,2
2363,2016-03-21,2016-03-24,Second Class,CUST-00310,Home Office,East,New Jersey,Office Supplies,Paper,OFF-PA-00241,23.4,6,0.0,8.59,ORD-2016-1787,0.3670940170940171,2016-03-01,3
2364,2015-12-14,2015-12-15,First Class,CUST-00739,Consumer,West,Oregon,Technology,Phones,TEC-PH-00150,354.1,4,0.2,53.83,ORD-2015-1787,0.15201920361479807,2015-12-01,1
2365,2015-08-11,2015-08-14,Second Class,CUST-00180,Consumer,East,New Jersey,Office Supplies,Paper,OFF-PA-00242,21.38,5,0.0,8.61,ORD-2015-1788,0.40271281571562206,2015-08-01,3
2366,2018-12-26,2019-01-01,Standard Class,CUST-00087,Corporate,South,North Carolina,Furniture,Chairs,FUR-CH-00137,128.03,1,0.2,6.64,ORD-2018-1788,0.05186284464578614,2018-12-01,6
2367,2016-08-08,2016-08-14,Standard Class,CUST-00359,Home Office,West,Oregon,Technology,Machines,TEC-MA-00068,4864.52,6,0.35,-360.94,ORD-2016-1788,-0.0741984820701734,2016-08-01,6
2368,2018-02-19,2018-02-25,Standard Class,CUST-00597,Consumer,West,California,Office Supplies,Art,OFF-AR-00167,14.43,3,0.0,5.2,ORD-2018-1789,0.3603603603603604,2018-02-01,6
2369,2016-03-04,2016-03-09,Standard Class,CUST-00758,Home Office,South,South Carolina,Office Supplies,Paper,OFF-PA-00243,40.21,6,0.3,9.0,ORD-2016-1789,0.22382491917433472,2016-03-01,5
2370,2016-07-16,2016-07-23,Standard Class,CUST-00091,Consumer,West,California,Furniture,Furnishings,FUR-FU-00182,126.05,2,0.0,38.8,ORD-2016-1789,0.30781435938119794,2016-07-01,7
2371,2017-10-18,2017-10-19,First Class,CUST-00119,Consumer,South,Arkansas,Furniture,Chairs,FUR-CH-00138,834.65,4,0.3,38.98,ORD-2017-1790,0.046702210507398305,2017-10-01,1
2372,2017-12-14,2017-12-15,First Class,CUST-00613,Corporate,West,Montana,Office Supplies,Art,OFF-AR-00168,24.56,5,0.0,9.31,ORD-2017-1790,0.3790716612377851,2017-12-01,1
2373,2017-07-09,2017-07-09,Same Day,CUST-00170,Consumer,East,Rhode Island,Office Supplies,Binders,OFF-BI-00298,81.96,7,0.0,22.56,ORD-2017-1790,0.2752562225475842,2017-07-01,0
2374,2018-03-11,2018-03-17,Standard Class,CUST-00091,Consumer,West,California,Office Supplies,Envelopes,OFF-EN-00110,40.46,4,0.0,16.54,ORD-2018-1791,0.4087988136431043,2018-03-01,6
2375,2017-09-26,2017-10-03,Standard Class,CUST-00277,Corporate,East,New Jersey,Office Supplies,Art,OFF-AR-00169,38.05,6,0.0,12.65,ORD-2017-1791,0.33245729303547966,2017-09-01,7
2376,2018-12-25,2018-12-30,Standard Class,CUST-00654,Consumer,West,Idaho,Furniture,Furnishings,FUR-FU-00183,16.52,2,0.0,3.74,ORD-2018-1791,0.22639225181598066,2018-12-01,5
2377,2017-02-08,2017-02-15,Standard Class,CUST-00404,Home Office,South,Georgia,Office Supplies,Storage,OFF-ST-00192,348.99,6,0.0,66.33,ORD-2017-1792,0.1900627525143987,2017-02-01,7
2378,2016-12-03,2016-12-07,Second Class,CUST-00413,Corporate,West,Utah,Office Supplies,Storage,OFF-ST-00193,56.91,1,0.15,10.55,ORD-2016-1792,0.18538042523282378,2016-12-01,4
2379,2015-04-06,2015-04-10,Standard Class,CUST-00291,Consumer,East,Maryland,Office Supplies,Paper,OFF-PA-00244,56.38,7,0.3,12.38,ORD-2015-1792,0.21958141184817312,2015-04-01,4
2380,2016-08-17,2016-08-22,Standard Class,CUST-00046,Consumer,West,Montana,Office Supplies,Appliances,OFF-AP-00106,191.2,6,0.7,-42.51,ORD-2016-1793,-0.2223326359832636,2016-08-01,5
2381,2016-09-01,2016-09-08,Standard Class,CUST-00153,Consumer,Central,Minnesota,Furniture,Furnishings,FUR-FU-00184,111.85,7,0.0,32.91,ORD-2016-1793,0.2942333482342423,2016-09-01,7
2382,2018-05-26,2018-06-02,Standard Class,CUST-00192,Corporate,South,Georgia,Technology,Accessories,TEC-AC-00143,123.32,3,0.0,30.24,ORD-2018-1793,0.2452156989944859,2018-05-01,7
2383,2018-08-20,2018-08-23,Second Class,CUST-00603,Corporate,East,Connecticut,Furniture,Tables,FUR-TA-00106,1200.61,5,0.4,-233.71,ORD-2018-1794,-0.19465938148108047,2018-08-01,3
2384,2018-11-19,2018-11-23,Second Class,CUST-00191,Corporate,East,Delaware,Office Supplies,Envelopes,OFF-EN-00111,8.5,1,0.0,3.49,ORD-2018-1794,0.4105882352941177,2018-11-01,4
2385,2018-09-15,2018-09-22,Standard Class,CUST-00152,Corporate,Central,Oklahoma,Office Supplies,Art,OFF-AR-00170,40.64,5,0.0,15.25,ORD-2018-1794,0.375246062992126,2018-09-01,7
2386,2016-10-24,2016-10-30,Standard Class,CUST-00237,Consumer,Central,Wisconsin,Office Supplies,Art,OFF-AR-00171,45.61,5,0.3,10.94,ORD-2016-1795,0.23985967989475993,2016-10-01,6
2387,2017-12-27,2017-12-30,Second Class,CUST-00204,Corporate,Central,Minnesota,Office Supplies,Paper,OFF-PA-00245,20.4,5,0.0,7.99,ORD-2017-1795,0.3916666666666667,2017-12-01,3
2388,2018-01-19,2018-01-19,Same Day,CUST-00295,Consumer,West,Arizona,Office Supplies,Binders,OFF-BI-00299,30.06,7,0.2,6.46,ORD-2018-1795,0.2149035262807718,2018-01-01,0
2389,2017-08-16,2017-08-16,Same Day,CUST-00262,Consumer,Central,Indiana,Technology,Machines,TEC-MA-00069,2023.58,7,0.0,165.14,ORD-2017-1796,0.08160784352484211,2017-08-01,0
2390,2018-04-20,2018-04-24,Second Class,CUST-00197,Consumer,West,New Mexico,Furniture,Furnishings,FUR-FU-00185,13.71,1,0.2,2.18,ORD-2018-1796,0.15900802334062727,2018-04-01,4
2391,2017-07-03,2017-07-04,First Class,CUST-00705,Corporate,Central,Michigan,Office Supplies,Supplies,OFF-SU-00076,54.52,6,0.2,-1.04,ORD-2017-1796,-0.019075568598679385,2017-07-01,1
2392,2016-09-02,2016-09-09,Standard Class,CUST-00441,Home Office,West,Idaho,Office Supplies,Fasteners,OFF-FA-00109,22.23,4,0.2,5.94,ORD-2016-1797,0.26720647773279355,2016-09-01,7
2393,2016-07-22,2016-07-22,Same Day,CUST-00668,Consumer,West,Montana,Furniture,Furnishings,FUR-FU-00186,48.12,3,0.2,8.95,ORD-2016-1797,0.18599334995843725,2016-07-01,0
2394,2015-10-06,2015-10-06,Same Day,CUST-00696,Consumer,West,Oregon,Office Supplies,Appliances,OFF-AP-00107,445.91,5,0.0,66.28,ORD-2015-1797,0.14863986006144736,2015-10-01,0
2395,2017-10-05,2017-10-09,Standard Class,CUST-00659,Corporate,East,Virginia,Technology,Machines,TEC-MA-00070,2220.54,5,0.35,-284.86,ORD-2017-1798,-0.12828411107208157,2017-10-01,4
2396,2017-12-10,2017-12-14,Standard Class,CUST-00766,Consumer,West,Montana,Office Supplies,Labels,OFF-LA-00113,16.85,3,0.0,7.96,ORD-2017-1798,0.4724035608308605,2017-12-01,4
2397,2015-11-13,2015-11-15,First Class,CUST-00220,Consumer,East,Maryland,Office Supplies,Art,OFF-AR-00172,29.6,4,0.2,8.62,ORD-2015-1798,0.2912162162162162,2015-11-01,2
2398,2017-05-05,2017-05-05,Same Day,CUST-00364,Home Office,South,Alabama,Office Supplies,Storage,OFF-ST-00194,37.92,1,0.2,7.09,ORD-2017-1799,0.18697257383966243,2017-05-01,0
2399,2015-08-12,2015-08-17,Standard Class,CUST-00769,Consumer,West,Utah,Technology,Wearables,TEC-WE-00045,282.66,6,0.0,74.22,ORD-2015-1799,0.2625769475695181,2015-08-01,5
2400,2015-09-04,2015-09-04,Same Day,CUST-00344,Home Office,Central,Michigan,Office Supplies,Appliances,OFF-AP-00108,96.44,1,0.0,17.85,ORD-2015-1799,0.18508917461634178,2015-09-01,0
2401,2015-04-19,2015-04-26,Standard Class,CUST-00511,Home Office,West,California,Furniture,Furnishings,FUR-FU-00187,106.05,2,0.2,13.86,ORD-2015-1800,0.1306930693069307,2015-04-01,7
2402,2018-05-19,2018-05-21,First Class,CUST-00421,Consumer,West,Nevada,Technology,Phones,TEC-PH-00151,255.26,4,0.0,52.08,ORD-2018-1800,0.2040272663166967,2018-05-01,2
2403,2016-08-13,2016-08-17,Standard Class,CUST-00257,Home Office,East,Virginia,Office Supplies,Storage,OFF-ST-00195,48.46,2,0.0,11.23,ORD-2016-1800,0.2317375154766818,2016-08-01,4
2404,2016-12-11,2016-12-15,Standard Class,CUST-00001,Corporate,West,New Mexico,Technology,Machines,TEC-MA-00071,478.93,5,0.35,-61.67,ORD-2016-1801,-0.12876620800534525,2016-12-01,4
2405,2015-04-10,2015-04-10,Same Day,CUST-00705,Consumer,South,Alabama,Technology,Machines,TEC-MA-00072,1413.71,6,0.5,-264.3,ORD-2015-1801,-0.18695489173875832,2015-04-01,0
2406,2018-12-26,2018-12-29,Second Class,CUST-00739,Corporate,East,Rhode Island,Office Supplies,Paper,OFF-PA-00246,18.27,5,0.2,6.05,ORD-2018-1801,0.331143951833607,2018-12-01,3
2407,2017-12-18,2017-12-19,First Class,CUST-00750,Corporate,Central,Illinois,Furniture,Furnishings,FUR-FU-00188,131.98,6,0.0,26.44,ORD-2017-1802,0.2003333838460373,2017-12-01,1
2408,2018-12-13,2018-12-18,Standard Class,CUST-00305,Corporate,West,Washington,Office Supplies,Binders,OFF-BI-00300,27.49,5,0.2,6.32,ORD-2018-1802,0.22990178246635143,2018-12-01,5
2409,2017-12-18,2017-12-25,Standard Class,CUST-00188,Consumer,West,Idaho,Furniture,Chairs,FUR-CH-00139,445.21,6,0.2,20.93,ORD-2017-1802,0.04701152265223153,2017-12-01,7
2410,2016-04-15,2016-04-19,Standard Class,CUST-00152,Home Office,East,Connecticut,Office Supplies,Paper,OFF-PA-00247,24.59,3,0.2,7.43,ORD-2016-1803,0.302155347702318,2016-04-01,4
2411,2015-01-11,2015-01-18,Standard Class,CUST-00094,Consumer,Central,Minnesota,Technology,Phones,TEC-PH-00152,813.01,7,0.2,27.98,ORD-2015-1803,0.03441532084476206,2015-01-01,7
2412,2016-03-17,2016-03-20,Second Class,CUST-00704,Corporate,East,Virginia,Office Supplies,Paper,OFF-PA-00248,26.59,5,0.0,10.48,ORD-2016-1803,0.39413313275667544,2016-03-01,3
2413,2015-05-04,2015-05-09,Standard Class,CUST-00278,Consumer,East,New York,Technology,Phones,TEC-PH-00153,73.26,1,0.2,7.86,ORD-2015-1804,0.10728910728910729,2015-05-01,5
2414,2017-11-15,2017-11-22,Standard Class,CUST-00362,Consumer,South,Tennessee,Office Supplies,Binders,OFF-BI-00301,32.94,3,0.2,8.44,ORD-2017-1804,0.2562234365513054,2017-11-01,7
2415,2015-01-22,2015-01-26,Second Class,CUST-00567,Consumer,East,Pennsylvania,Office Supplies,Art,OFF-AR-00173,63.25,5,0.0,21.08,ORD-2015-1804,0.33328063241106715,2015-01-01,4
2416,2015-12-16,2015-12-21,Standard Class,CUST-00554,Consumer,South,Kentucky,Furniture,Furnishings,FUR-FU-00189,22.89,1,0.0,5.95,ORD-2015-1805,0.2599388379204893,2015-12-01,5
2417,2015-04-12,2015-04-16,Standard Class,CUST-00631,Consumer,West,New Mexico,Technology,Phones,TEC-PH-00154,238.21,3,0.2,25.81,ORD-2015-1805,0.10834977540825322,2015-04-01,4
2418,2016-07-26,2016-07-29,Second Class,CUST-00034,Home Office,East,Pennsylvania,Furniture,Tables,FUR-TA-00107,698.8,5,0.0,35.07,ORD-2016-1805,0.05018603319977104,2016-07-01,3
2419,2016-06-08,2016-06-10,First Class,CUST-00336,Consumer,Central,Illinois,Office Supplies,Envelopes,OFF-EN-00112,23.77,3,0.2,7.16,ORD-2016-1806,0.30122002524190156,2016-06-01,2
2420,2016-09-11,2016-09-17,Standard Class,CUST-00178,Home Office,Central,Texas,Furniture,Chairs,FUR-CH-00140,731.34,6,0.0,98.42,ORD-2016-1806,0.13457488992807723,2016-09-01,6
2421,2018-03-17,2018-03-22,Standard Class,CUST-00376,Consumer,Central,Oklahoma,Furniture,Bookcases,FUR-BO-00084,1339.72,3,0.2,62.71,ORD-2018-1806,0.04680828829904756,2018-03-01,5
2422,2015-12-09,2015-12-16,Standard Class,CUST-00120,Consumer,East,New York,Office Supplies,Labels,OFF-LA-00114,9.82,2,0.2,3.86,ORD-2015-1807,0.3930753564154786,2015-12-01,7
2423,2016-02-11,2016-02-14,Second Class,CUST-00041,Corporate,East,Connecticut,Office Supplies,Appliances,OFF-AP-00109,678.68,5,0.0,68.01,ORD-2016-1807,0.10020922968114576,2016-02-01,3
2424,2017-01-19,2017-01-26,Standard Class,CUST-00677,Corporate,West,Idaho,Office Supplies,Paper,OFF-PA-00249,27.34,5,0.0,11.1,ORD-2017-1807,0.4059985369422092,2017-01-01,7
2425,2018-12-19,2018-12-25,Standard Class,CUST-00619,Home Office,East,Maine,Technology,Accessories,TEC-AC-00144,252.28,5,0.0,56.27,ORD-2018-1808,0.22304582210242588,2018-12-01,6
2426,2018-04-02,2018-04-06,Standard Class,CUST-00614,Corporate,Central,Michigan,Office Supplies,Paper,OFF-PA-00250,13.01,1,0.0,5.02,ORD-2018-1808,0.3858570330514988,2018-04-01,4
2427,2015-09-03,2015-09-09,Standard Class,CUST-00083,Corporate,Central,Wisconsin,Furniture,Furnishings,FUR-FU-00190,329.5,7,0.5,26.11,ORD-2015-1808,0.0792412746585736,2015-09-01,6
2428,2017-02-09,2017-02-09,Same Day,CUST-00534,Home Office,West,Idaho,Furniture,Chairs,FUR-CH-00141,361.11,3,0.0,83.33,ORD-2017-1809,0.23076071003295393,2017-02-01,0
2429,2015-11-07,2015-11-12,Standard Class,CUST-00077,Corporate,East,Massachusetts,Furniture,Chairs,FUR-CH-00142,552.99,6,0.0,74.34,ORD-2015-1809,0.1344328107199045,2015-11-01,5
2430,2015-03-17,2015-03-21,Second Class,CUST-00126,Consumer,Central,Indiana,Office Supplies,Binders,OFF-BI-00302,8.81,1,0.0,2.44,ORD-2015-1809,0.27695800227014755,2015-03-01,4
2431,2018-10-24,2018-10-30,Standard Class,CUST-00618,Corporate,East,Maine,Office Supplies,Labels,OFF-LA-00115,8.55,3,0.2,3.19,ORD-2018-1810,0.3730994152046783,2018-10-01,6
2432,2017-01-23,2017-01-29,Standard Class,CUST-00789,Consumer,West,Idaho,Office Supplies,Paper,OFF-PA-00251,26.15,6,0.3,7.63,ORD-2017-1810,0.2917782026768643,2017-01-01,6
2433,2018-11-04,2018-11-04,Same Day,CUST-00691,Consumer,East,New Jersey,Office Supplies,Art,OFF-AR-00174,25.34,4,0.0,7.43,ORD-2018-1810,0.2932123125493291,2018-11-01,0
2434,2016-06-16,2016-06-19,Second Class,CUST-00546,Home Office,South,North Carolina,Office Supplies,Labels,OFF-LA-00116,27.59,5,0.0,12.0,ORD-2016-1811,0.43494019572308806,2016-06-01,3
2435,2017-01-18,2017-01-24,Standard Class,CUST-00047,Consumer,West,Arizona,Office Supplies,Art,OFF-AR-00175,45.44,5,0.3,9.71,ORD-2017-1811,0.21368838028169018,2017-01-01,6
2436,2018-03-09,2018-03-10,First Class,CUST-00233,Consumer,South,Tennessee,Office Supplies,Art,OFF-AR-00176,17.46,7,0.0,7.2,ORD-2018-1811,0.41237113402061853,2018-03-01,1
2437,2017-12-09,2017-12-15,Standard Class,CUST-00602,Consumer,Central,Kansas,Furniture,Bookcases,FUR-BO-00085,634.46,3,0.2,30.86,ORD-2017-1812,0.04863978816631466,2017-12-01,6
2438,2016-09-05,2016-09-05,Same Day,CUST-00733,Consumer,West,Montana,Office Supplies,Storage,OFF-ST-00196,354.8,7,0.0,89.85,ORD-2016-1812,0.2532412626832018,2016-09-01,0
2439,2017-02-18,2017-02-23,Standard Class,CUST-00752,Consumer,West,Oregon,Office Supplies,Envelopes,OFF-EN-00113,58.15,6,0.0,25.61,ORD-2017-1812,0.4404127257093723,2017-02-01,5
2440,2018-07-04,2018-07-09,Standard Class,CUST-00694,Consumer,East,Massachusetts,Office Supplies,Paper,OFF-PA-00252,21.77,5,0.0,9.8,ORD-2018-1813,0.4501607717041801,2018-07-01,5
2441,2016-10-18,2016-10-24,Standard Class,CUST-00389,Consumer,Central,Missouri,Office Supplies,Paper,OFF-PA-00253,3.74,1,0.2,1.15,ORD-2016-1813,0.30748663101604273,2016-10-01,6
2442,2018-10-14,2018-10-21,Standard Class,CUST-00067,Corporate,East,Connecticut,Office Supplies,Paper,OFF-PA-00254,21.66,3,0.0,9.32,ORD-2018-1813,0.43028624192059095,2018-10-01,7
2443,2017-10-07,2017-10-11,Second Class,CUST-00443,Consumer,Central,Indiana,Office Supplies,Fasteners,OFF-FA-00110,21.16,7,0.2,5.19,ORD-2017-1814,0.2452741020793951,2017-10-01,4
2444,2017-09-06,2017-09-12,Standard Class,CUST-00602,Consumer,West,Colorado,Furniture,Furnishings,FUR-FU-00191,54.2,6,0.2,13.11,ORD-2017-1814,0.24188191881918816,2017-09-01,6
2445,2015-04-11,2015-04-13,First Class,CUST-00506,Consumer,West,Oregon,Office Supplies,Labels,OFF-LA-00117,11.8,3,0.0,5.13,ORD-2015-1814,0.4347457627118644,2015-04-01,2
2446,2016-10-21,2016-10-26,Standard Class,CUST-00502,Home Office,South,South Carolina,Technology,Accessories,TEC-AC-00145,588.64,7,0.0,139.02,ORD-2016-1815,0.23617151399836914,2016-10-01,5
2447,2015-08-26,2015-08-28,First Class,CUST-00056,Corporate,East,Pennsylvania,Furniture,Tables,FUR-TA-00108,1010.76,3,0.0,32.17,ORD-2015-1815,0.03182753571569908,2015-08-01,2
2448,2015-11-22,2015-11-26,Standard Class,CUST-00513,Corporate,Central,Michigan,Furniture,Chairs,FUR-CH-00143,274.11,4,0.3,-7.36,ORD-2015-1815,-0.02685053445696983,2015-11-01,4
2449,2018-10-27,2018-11-03,Standard Class,CUST-00436,Consumer,Central,Wisconsin,Office Supplies,Paper,OFF-PA-00255,50.45,4,0.0,19.18,ORD-2018-1816,0.38017839444995044,2018-10-01,7
2450,2016-05-05,2016-05-05,Same Day,CUST-00429,Home Office,West,California,Office Supplies,Paper,OFF-PA-00256,32.62,5,0.2,8.47,ORD-2016-1816,0.25965665236051505,2016-05-01,0
2451,2018-10-19,2018-10-24,Standard Class,CUST-00353,Consumer,West,Montana,Technology,Machines,TEC-MA-00073,1973.8,4,0.0,155.43,ORD-2018-1816,0.07874658020062823,2018-10-01,5
2452,2016-09-12,2016-09-16,Second Class,CUST-00236,Corporate,East,Rhode Island,Office Supplies,Binders,OFF-BI-00303,27.75,2,0.2,5.2,ORD-2016-1817,0.1873873873873874,2016-09-01,4
2453,2018-06-03,2018-06-07,Second Class,CUST-00448,Corporate,West,Washington,Office Supplies,Supplies,OFF-SU-00077,66.02,3,0.0,9.65,ORD-2018-1817,0.14616782793093003,2018-06-01,4
2454,2017-09-06,2017-09-07,First Class,CUST-00168,Corporate,West,Colorado,Office Supplies,Appliances,OFF-AP-00110,280.38,7,0.0,26.29,ORD-2017-1817,0.09376560382338255,2017-09-01,1
2455,2015-11-26,2015-12-02,Standard Class,CUST-00547,Corporate,Central,Michigan,Office Supplies,Storage,OFF-ST-00197,159.46,5,0.15,26.12,ORD-2015-1818,0.16380283456666248,2015-11-01,6
2456,2018-08-10,2018-08-17,Standard Class,CUST-00584,Home Office,East,Rhode Island,Furniture,Furnishings,FUR-FU-00192,60.17,1,0.0,15.2,ORD-2018-1818,0.25261758351337876,2018-08-01,7
2457,2018-11-09,2018-11-14,Standard Class,CUST-00002,Consumer,Central,Indiana,Office Supplies,Appliances,OFF-AP-00111,573.78,5,0.0,91.64,ORD-2018-1818,0.15971278190247135,2018-11-01,5
2458,2015-12-20,2015-12-26,Standard Class,CUST-00343,Consumer,West,Montana,Office Supplies,Art,OFF-AR-00177,69.81,7,0.2,19.84,ORD-2015-1819,0.2841999713508093,2015-12-01,6
2459,2017-01-14,2017-01-20,Standard Class,CUST-00674,Consumer,East,Massachusetts,Technology,Accessories,TEC-AC-00146,368.93,7,0.0,96.75,ORD-2017-1819,0.262244870300599,2017-01-01,6
2460,2015-04-13,2015-04-16,Second Class,CUST-00528,Corporate,South,Georgia,Office Supplies,Art,OFF-AR-00178,29.18,3,0.0,9.6,ORD-2015-1819,0.3289924605894448,2015-04-01,3
2461,2016-09-09,2016-09-14,Standard Class,CUST-00141,Corporate,East,Massachusetts,Office Supplies,Binders,OFF-BI-00304,8.14,1,0.2,1.41,ORD-2016-1820,0.1732186732186732,2016-09-01,5
2462,2017-12-09,2017-12-10,First Class,CUST-00609,Consumer,Central,Texas,Furniture,Tables,FUR-TA-00109,728.22,6,0.2,-34.61,ORD-2017-1820,-0.04752684628271676,2017-12-01,1
2463,2017-12-11,2017-12-16,Standard Class,CUST-00677,Corporate,Central,Kansas,Office Supplies,Art,OFF-AR-00179,63.2,7,0.0,21.4,ORD-2017-1820,0.33860759493670883,2017-12-01,5
2464,2017-09-04,2017-09-07,Second Class,CUST-00580,Home Office,East,Maine,Technology,Accessories,TEC-AC-00147,32.87,1,0.2,6.02,ORD-2017-1821,0.1831457255856404,2017-09-01,3
2465,2015-12-17,2015-12-21,Standard Class,CUST-00584,Home Office,South,Louisiana,Office Supplies,Appliances,OFF-AP-00112,293.21,4,0.2,7.66,ORD-2015-1821,0.026124620579107128,2015-12-01,4
2466,2015-12-25,2015-12-26,First Class,CUST-00133,Home Office,East,Maryland,Technology,Accessories,TEC-AC-00148,169.86,5,0.0,51.77,ORD-2015-1821,0.3047804073943247,2015-12-01,1
2467,2018-11-02,2018-11-06,Second Class,CUST-00172,Consumer,East,Massachusetts,Furniture,Chairs,FUR-CH-00144,261.19,2,0.3,10.85,ORD-2018-1822,0.04154064091274551,2018-11-01,4
2468,2018-05-16,2018-05-16,Same Day,CUST-00238,Consumer,West,Montana,Office Supplies,Appliances,OFF-AP-00113,40.42,2,0.0,5.52,ORD-2018-1822,0.13656605640771893,2018-05-01,0
2469,2016-06-23,2016-06-30,Standard Class,CUST-00025,Home Office,East,Delaware,Office Supplies,Paper,OFF-PA-00257,4.64,1,0.2,1.4,ORD-2016-1822,0.3017241379310345,2016-06-01,7
2470,2017-12-23,2017-12-30,Standard Class,CUST-00752,Consumer,South,Alabama,Office Supplies,Appliances,OFF-AP-00114,179.66,3,0.7,-44.11,ORD-2017-1823,-0.2455193142602694,2017-12-01,7
2471,2018-11-05,2018-11-08,Second Class,CUST-00642,Home Office,South,Florida,Office Supplies,Storage,OFF-ST-00198,171.43,4,0.2,33.99,ORD-2018-1823,0.1982733477221023,2018-11-01,3
2472,2017-05-04,2017-05-08,Standard Class,CUST-00307,Consumer,East,Pennsylvania,Office Supplies,Storage,OFF-ST-00199,197.69,5,0.0,52.94,ORD-2017-1823,0.2677930092569174,2017-05-01,4
2473,2018-04-24,2018-04-28,Second Class,CUST-00691,Corporate,West,Nevada,Office Supplies,Envelopes,OFF-EN-00114,5.05,1,0.2,1.84,ORD-2018-1824,0.3643564356435644,2018-04-01,4
2474,2017-12-03,2017-12-09,Standard Class,CUST-00720,Consumer,West,Utah,Technology,Accessories,TEC-AC-00149,57.21,1,0.0,15.59,ORD-2017-1824,0.27250480685194894,2017-12-01,6
2475,2018-05-20,2018-05-27,Standard Class,CUST-00364,Home Office,West,Arizona,Office Supplies,Storage,OFF-ST-00200,84.49,7,0.2,15.98,ORD-2018-1824,0.18913480885311873,2018-05-01,7
2476,2018-09-07,2018-09-10,Second Class,CUST-00068,Corporate,West,Washington,Office Supplies,Paper,OFF-PA-00258,22.89,4,0.3,7.46,ORD-2018-1825,0.3259065093927479,2018-09-01,3
2477,2018-10-13,2018-10-17,Second Class,CUST-00478,Consumer,Central,Kansas,Office Supplies,Paper,OFF-PA-00259,13.43,2,0.0,5.72,ORD-2018-1825,0.4259121370067014,2018-10-01,4
2478,2018-08-17,2018-08-23,Standard Class,CUST-00279,Corporate,East,Massachusetts,Furniture,Furnishings,FUR-FU-00193,14.79,2,0.2,2.01,ORD-2018-1825,0.13590263691683568,2018-08-01,6
2479,2018-12-12,2018-12-12,Same Day,CUST-00797,Consumer,West,Oregon,Office Supplies,Binders,OFF-BI-00305,23.75,6,0.5,1.71,ORD-2018-1826,0.072,2018-12-01,0
2480,2018-11-06,2018-11-07,First Class,CUST-00043,Corporate,East,New York,Furniture,Tables,FUR-TA-00110,968.63,6,0.5,-185.64,ORD-2018-1826,-0.1916521272312441,2018-11-01,1
2481,2018-09-15,2018-09-17,First Class,CUST-00171,Consumer,East,Pennsylvania,Office Supplies,Storage,OFF-ST-00201,45.48,2,0.2,9.77,ORD-2018-1826,0.21481970096745823,2018-09-01,2
2482,2018-07-03,2018-07-07,Second Class,CUST-00150,Corporate,Central,Ohio,Office Supplies,Binders,OFF-BI-00306,23.1,3,0.0,7.45,ORD-2018-1827,0.3225108225108225,2018-07-01,4
2483,2015-11-15,2015-11-20,Standard Class,CUST-00786,Home Office,East,Delaware,Office Supplies,Paper,OFF-PA-00260,50.57,6,0.0,21.42,ORD-2015-1827,0.4235712873245007,2015-11-01,5
2484,2018-05-23,2018-05-29,Standard Class,CUST-00082,Consumer,West,Arizona,Furniture,Bookcases,FUR-BO-00086,284.89,4,0.0,27.57,ORD-2018-1827,0.09677419354838711,2018-05-01,6
2485,2018-09-04,2018-09-09,Standard Class,CUST-00709,Corporate,West,California,Office Supplies,Binders,OFF-BI-00307,25.57,5,0.0,7.75,ORD-2018-1828,0.3030895580758702,2018-09-01,5
2486,2017-09-23,2017-09-29,Standard Class,CUST-00719,Consumer,West,Utah,Office Supplies,Binders,OFF-BI-00308,24.19,3,0.2,4.45,ORD-2017-1828,0.18396031417941297,2017-09-01,6
2487,2018-11-20,2018-11-22,First Class,CUST-00777,Home Office,West,Idaho,Office Supplies,Labels,OFF-LA-00118,4.89,1,0.0,2.25,ORD-2018-1828,0.4601226993865031,2018-11-01,2
2488,2015-11-09,2015-11-16,Standard Class,CUST-00735,Corporate,East,New Jersey,Office Supplies,Envelopes,OFF-EN-00115,18.78,3,0.0,7.33,ORD-2015-1829,0.3903088391906283,2015-11-01,7
